arrival_time,length,cpus,status
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403252.0,23.0,4,CANCELLED
403253.0,38.0,4,COMPLETED
403257.0,42.0,4,COMPLETED
403258.0,42.0,4,COMPLETED
403262.0,48.0,4,COMPLETED
403262.0,40.0,4,COMPLETED
403272.0,40.0,4,COMPLETED
403277.0,41.0,4,COMPLETED
403279.0,44.0,4,COMPLETED
403281.0,44.0,4,COMPLETED
403282.0,48.0,4,COMPLETED
403288.0,47.0,4,COMPLETED
403290.0,42.0,4,COMPLETED
403290.0,43.0,4,COMPLETED
403291.0,46.0,4,COMPLETED
403291.0,46.0,4,COMPLETED
403299.0,54.0,4,COMPLETED
403300.0,52.0,4,COMPLETED
403302.0,36.0,4,COMPLETED
403310.0,46.0,4,COMPLETED
403312.0,47.0,4,COMPLETED
403318.0,49.0,4,COMPLETED
403323.0,52.0,4,COMPLETED
403325.0,57.0,4,COMPLETED
403330.0,39.0,4,COMPLETED
403332.0,48.0,4,COMPLETED
403333.0,52.0,4,COMPLETED
403335.0,53.0,4,COMPLETED
403337.0,57.0,4,COMPLETED
403337.0,65.0,4,COMPLETED
403338.0,47.0,4,COMPLETED
403352.0,50.0,4,COMPLETED
403353.0,57.0,4,COMPLETED
403356.0,60.0,4,COMPLETED
403359.0,56.0,4,COMPLETED
403367.0,56.0,4,COMPLETED
403369.0,56.0,4,COMPLETED
403375.0,56.0,4,COMPLETED
403380.0,61.0,4,COMPLETED
403382.0,60.0,4,COMPLETED
403385.0,54.0,4,COMPLETED
403385.0,66.0,4,COMPLETED
403388.0,56.0,4,COMPLETED
403394.0,53.0,4,COMPLETED
403402.0,64.0,4,COMPLETED
403402.0,59.0,4,COMPLETED
403405.0,223.0,4,COMPLETED
403405.0,223.0,4,COMPLETED
403405.0,208.0,4,COMPLETED
403405.0,213.0,4,COMPLETED
403405.0,207.0,4,COMPLETED
403405.0,225.0,4,COMPLETED
403405.0,225.0,4,COMPLETED
403405.0,227.0,4,COMPLETED
403405.0,225.0,4,COMPLETED
403405.0,221.0,4,COMPLETED
403405.0,232.0,4,COMPLETED
403405.0,214.0,4,COMPLETED
403405.0,224.0,4,COMPLETED
403405.0,215.0,4,COMPLETED
403405.0,207.0,4,COMPLETED
403405.0,204.0,4,COMPLETED
403405.0,220.0,4,COMPLETED
403405.0,207.0,4,COMPLETED
403405.0,204.0,4,COMPLETED
403405.0,217.0,4,COMPLETED
403405.0,210.0,4,COMPLETED
403405.0,214.0,4,COMPLETED
403405.0,217.0,4,COMPLETED
403405.0,213.0,4,COMPLETED
403405.0,213.0,4,COMPLETED
403405.0,219.0,4,COMPLETED
403405.0,223.0,4,COMPLETED
403405.0,218.0,4,COMPLETED
403405.0,224.0,4,COMPLETED
403405.0,219.0,4,COMPLETED
403405.0,226.0,4,COMPLETED
403405.0,230.0,4,COMPLETED
403405.0,229.0,4,COMPLETED
403405.0,227.0,4,COMPLETED
403405.0,231.0,4,COMPLETED
403405.0,222.0,4,COMPLETED
403405.0,234.0,4,COMPLETED
403405.0,230.0,4,COMPLETED
403405.0,220.0,4,COMPLETED
403405.0,242.0,4,COMPLETED
403405.0,231.0,4,COMPLETED
403405.0,226.0,4,COMPLETED
403405.0,219.0,4,COMPLETED
403405.0,215.0,4,COMPLETED
403405.0,210.0,4,COMPLETED
403405.0,219.0,4,COMPLETED
403405.0,225.0,4,COMPLETED
403405.0,200.0,4,COMPLETED
403405.0,234.0,4,COMPLETED
403405.0,206.0,4,COMPLETED
403410.0,68.0,4,COMPLETED
403415.0,73.0,4,COMPLETED
403416.0,54.0,4,COMPLETED
403423.0,58.0,4,COMPLETED
403425.0,65.0,4,COMPLETED
403431.0,67.0,4,COMPLETED
403439.0,66.0,4,COMPLETED
403442.0,58.0,4,COMPLETED
403442.0,78.0,4,COMPLETED
403444.0,61.0,4,COMPLETED
403447.0,75.0,4,COMPLETED
403447.0,69.0,4,COMPLETED
403451.0,83.0,4,COMPLETED
403458.0,88.0,4,COMPLETED
403458.0,53.0,4,COMPLETED
403461.0,59.0,4,COMPLETED
403461.0,70.0,4,COMPLETED
403462.0,80.0,4,COMPLETED
403463.0,89.0,4,COMPLETED
403466.0,91.0,4,COMPLETED
403466.0,28.0,4,COMPLETED
403467.0,30.0,4,COMPLETED
403468.0,32.0,4,COMPLETED
403468.0,30.0,4,COMPLETED
403469.0,30.0,4,COMPLETED
403470.0,32.0,4,COMPLETED
403471.0,32.0,4,COMPLETED
403474.0,29.0,4,COMPLETED
403476.0,30.0,4,COMPLETED
403478.0,30.0,4,COMPLETED
403478.0,33.0,4,COMPLETED
403480.0,32.0,4,COMPLETED
403481.0,30.0,4,COMPLETED
403482.0,30.0,4,COMPLETED
403482.0,30.0,4,COMPLETED
403483.0,30.0,4,COMPLETED
403483.0,32.0,4,COMPLETED
403487.0,1.0,4,FAILED
403488.0,29.0,4,COMPLETED
403488.0,30.0,4,COMPLETED
403488.0,67.0,4,COMPLETED
403489.0,31.0,4,COMPLETED
403490.0,68.0,4,COMPLETED
403493.0,31.0,4,COMPLETED
403494.0,67.0,4,COMPLETED
403495.0,30.0,4,COMPLETED
403497.0,30.0,4,COMPLETED
403497.0,31.0,4,COMPLETED
403498.0,30.0,4,COMPLETED
403498.0,69.0,4,COMPLETED
403499.0,31.0,4,COMPLETED
403500.0,69.0,4,COMPLETED
403500.0,27.0,4,COMPLETED
403502.0,31.0,4,COMPLETED
403503.0,31.0,4,COMPLETED
403503.0,31.0,4,COMPLETED
403505.0,47.0,4,COMPLETED
403505.0,50.0,4,COMPLETED
403506.0,51.0,4,COMPLETED
403508.0,51.0,4,COMPLETED
403511.0,50.0,4,COMPLETED
403511.0,46.0,4,COMPLETED
403511.0,51.0,4,COMPLETED
403512.0,51.0,4,COMPLETED
403512.0,50.0,4,COMPLETED
403512.0,52.0,4,COMPLETED
403513.0,51.0,4,COMPLETED
403515.0,49.0,4,COMPLETED
403516.0,52.0,4,COMPLETED
403517.0,51.0,4,COMPLETED
403518.0,50.0,4,COMPLETED
403520.0,50.0,4,COMPLETED
403520.0,52.0,4,COMPLETED
403520.0,50.0,4,COMPLETED
403522.0,45.0,4,COMPLETED
403524.0,49.0,4,COMPLETED
403525.0,50.0,4,COMPLETED
403527.0,52.0,4,COMPLETED
403527.0,51.0,4,COMPLETED
403528.0,50.0,4,COMPLETED
403528.0,49.0,4,COMPLETED
403530.0,49.0,4,COMPLETED
403531.0,51.0,4,COMPLETED
403533.0,52.0,4,COMPLETED
403534.0,49.0,4,COMPLETED
403534.0,52.0,4,COMPLETED
403534.0,50.0,4,COMPLETED
403542.0,48.0,4,COMPLETED
403546.0,50.0,4,COMPLETED
403547.0,15.0,24,COMPLETED
403552.0,49.0,4,COMPLETED
403552.0,47.0,4,COMPLETED
403555.0,49.0,4,COMPLETED
403556.0,123.0,4,COMPLETED
403557.0,43.0,4,COMPLETED
403557.0,43.0,4,COMPLETED
403557.0,129.0,4,COMPLETED
403558.0,127.0,4,COMPLETED
403559.0,45.0,4,COMPLETED
403561.0,44.0,4,COMPLETED
403561.0,45.0,4,COMPLETED
403562.0,45.0,4,COMPLETED
403562.0,44.0,4,COMPLETED
403563.0,45.0,4,COMPLETED
403564.0,44.0,4,COMPLETED
403564.0,47.0,4,COMPLETED
403564.0,45.0,4,COMPLETED
403567.0,128.0,4,COMPLETED
403567.0,43.0,4,COMPLETED
403568.0,43.0,4,COMPLETED
403568.0,45.0,4,COMPLETED
403568.0,44.0,4,COMPLETED
403569.0,125.0,4,COMPLETED
403570.0,45.0,4,COMPLETED
403570.0,45.0,4,COMPLETED
403572.0,129.0,4,COMPLETED
403574.0,44.0,4,COMPLETED
403575.0,44.0,4,COMPLETED
403577.0,44.0,4,COMPLETED
403578.0,47.0,4,COMPLETED
403578.0,44.0,4,COMPLETED
403579.0,128.0,4,COMPLETED
403579.0,44.0,4,COMPLETED
403582.0,48.0,4,COMPLETED
403583.0,45.0,4,COMPLETED
403584.0,43.0,4,COMPLETED
403585.0,44.0,4,COMPLETED
403586.0,44.0,4,COMPLETED
403590.0,45.0,4,COMPLETED
403596.0,80.0,4,COMPLETED
403599.0,157.0,4,COMPLETED
403600.0,76.0,4,COMPLETED
403600.0,82.0,4,COMPLETED
403601.0,82.0,4,COMPLETED
403604.0,81.0,4,COMPLETED
403604.0,82.0,4,COMPLETED
403605.0,30.0,4,COMPLETED
403605.0,160.0,4,COMPLETED
403606.0,82.0,4,COMPLETED
403606.0,82.0,4,COMPLETED
403607.0,82.0,4,COMPLETED
403608.0,82.0,4,COMPLETED
403608.0,83.0,4,COMPLETED
403609.0,82.0,4,COMPLETED
403609.0,32.0,4,COMPLETED
403609.0,29.0,4,COMPLETED
403610.0,75.0,4,COMPLETED
403611.0,83.0,4,COMPLETED
403611.0,139.0,4,COMPLETED
403611.0,29.0,4,COMPLETED
403612.0,39.0,4,COMPLETED
403612.0,40.0,4,COMPLETED
403613.0,134.0,4,COMPLETED
403613.0,79.0,4,COMPLETED
403613.0,37.0,4,COMPLETED
403613.0,36.0,4,COMPLETED
403615.0,43.0,4,COMPLETED
403615.0,36.0,4,COMPLETED
403615.0,81.0,4,COMPLETED
403615.0,82.0,4,COMPLETED
403618.0,50.0,4,COMPLETED
403618.0,83.0,4,COMPLETED
403618.0,51.0,4,COMPLETED
403619.0,44.0,4,COMPLETED
403619.0,52.0,4,COMPLETED
403619.0,51.0,4,COMPLETED
403619.0,82.0,4,COMPLETED
403620.0,55.0,4,COMPLETED
403620.0,64.0,4,COMPLETED
403621.0,79.0,4,COMPLETED
403622.0,82.0,4,COMPLETED
403622.0,77.0,4,COMPLETED
403622.0,48.0,4,COMPLETED
403623.0,82.0,4,COMPLETED
403623.0,64.0,4,COMPLETED
403624.0,1.0,4,FAILED
403624.0,2.0,4,FAILED
403624.0,33.0,4,COMPLETED
403624.0,30.0,4,COMPLETED
403625.0,28.0,4,COMPLETED
403625.0,27.0,4,COMPLETED
403625.0,31.0,4,COMPLETED
403625.0,81.0,4,COMPLETED
403626.0,31.0,4,COMPLETED
403626.0,37.0,4,COMPLETED
403627.0,37.0,4,COMPLETED
403627.0,82.0,4,COMPLETED
403628.0,38.0,4,COMPLETED
403628.0,38.0,4,COMPLETED
403628.0,82.0,4,COMPLETED
403628.0,39.0,4,COMPLETED
403629.0,39.0,4,COMPLETED
403629.0,79.0,4,COMPLETED
403629.0,54.0,4,COMPLETED
403630.0,139.0,4,COMPLETED
403630.0,135.0,4,COMPLETED
403630.0,54.0,4,COMPLETED
403630.0,57.0,4,COMPLETED
403630.0,56.0,4,COMPLETED
403630.0,53.0,4,COMPLETED
403631.0,54.0,4,COMPLETED
403631.0,66.0,4,COMPLETED
403632.0,83.0,4,COMPLETED
403632.0,55.0,4,COMPLETED
403634.0,67.0,4,COMPLETED
403635.0,78.0,4,COMPLETED
403635.0,59.0,4,COMPLETED
403635.0,35.0,4,COMPLETED
403635.0,141.0,4,COMPLETED
403635.0,82.0,4,COMPLETED
403636.0,147.0,4,COMPLETED
403636.0,33.0,4,COMPLETED
403636.0,31.0,4,COMPLETED
403637.0,1.0,4,FAILED
403638.0,35.0,4,COMPLETED
403638.0,34.0,4,COMPLETED
403639.0,38.0,4,COMPLETED
403639.0,39.0,4,COMPLETED
403640.0,162.0,4,COMPLETED
403640.0,44.0,4,COMPLETED
403641.0,114.0,4,COMPLETED
403641.0,42.0,4,COMPLETED
403647.0,45.0,4,COMPLETED
403648.0,51.0,4,COMPLETED
403649.0,47.0,4,COMPLETED
403649.0,51.0,4,COMPLETED
403650.0,50.0,4,COMPLETED
403650.0,59.0,4,COMPLETED
403651.0,57.0,4,COMPLETED
403651.0,71.0,4,COMPLETED
403652.0,56.0,4,COMPLETED
403652.0,60.0,4,COMPLETED
403653.0,50.0,4,COMPLETED
403653.0,70.0,4,COMPLETED
403654.0,73.0,4,COMPLETED
403656.0,87.0,4,COMPLETED
403657.0,51.0,4,COMPLETED
403657.0,2.0,4,FAILED
403658.0,63.0,4,COMPLETED
403658.0,677.0,24,CANCELLED
403659.0,59.0,4,COMPLETED
403663.0,28.0,4,COMPLETED
403663.0,28.0,4,COMPLETED
403664.0,32.0,4,COMPLETED
403666.0,28.0,4,COMPLETED
403666.0,31.0,4,COMPLETED
403667.0,41.0,4,COMPLETED
403667.0,33.0,4,COMPLETED
403668.0,41.0,4,COMPLETED
403668.0,40.0,4,COMPLETED
403669.0,45.0,4,COMPLETED
403669.0,47.0,4,COMPLETED
403670.0,62.0,4,COMPLETED
403670.0,53.0,4,COMPLETED
403670.0,43.0,4,COMPLETED
403671.0,61.0,4,COMPLETED
403672.0,59.0,4,COMPLETED
403673.0,58.0,4,COMPLETED
403675.0,58.0,4,COMPLETED
403676.0,43.0,4,COMPLETED
403676.0,45.0,4,COMPLETED
403677.0,53.0,4,COMPLETED
403678.0,90.0,4,COMPLETED
403679.0,131.0,4,COMPLETED
403682.0,44.0,4,COMPLETED
403683.0,72.0,4,COMPLETED
403683.0,1.0,4,FAILED
403683.0,56.0,4,COMPLETED
403683.0,44.0,4,COMPLETED
403684.0,205.0,4,COMPLETED
403684.0,193.0,4,COMPLETED
403684.0,203.0,4,COMPLETED
403684.0,59.0,4,COMPLETED
403685.0,45.0,4,COMPLETED
403685.0,42.0,4,COMPLETED
403685.0,197.0,4,COMPLETED
403685.0,1.0,4,FAILED
403686.0,133.0,4,COMPLETED
403686.0,131.0,4,COMPLETED
403686.0,224.0,4,COMPLETED
403686.0,44.0,4,COMPLETED
403687.0,231.0,4,COMPLETED
403687.0,200.0,4,COMPLETED
403687.0,198.0,4,COMPLETED
403688.0,44.0,4,COMPLETED
403688.0,45.0,4,COMPLETED
403689.0,45.0,4,COMPLETED
403690.0,44.0,4,COMPLETED
403691.0,194.0,4,COMPLETED
403691.0,44.0,4,COMPLETED
403691.0,48.0,4,COMPLETED
403691.0,198.0,4,COMPLETED
403692.0,211.0,4,COMPLETED
403692.0,44.0,4,COMPLETED
403694.0,210.0,4,COMPLETED
403694.0,108.0,4,COMPLETED
403694.0,45.0,4,COMPLETED
403695.0,221.0,4,COMPLETED
403695.0,134.0,4,COMPLETED
403696.0,1.0,4,FAILED
403696.0,221.0,4,COMPLETED
403696.0,45.0,4,COMPLETED
403697.0,190.0,4,COMPLETED
403697.0,210.0,4,COMPLETED
403697.0,51.0,4,COMPLETED
403697.0,220.0,4,COMPLETED
403699.0,237.0,4,COMPLETED
403699.0,123.0,4,COMPLETED
403700.0,117.0,4,COMPLETED
403700.0,51.0,4,COMPLETED
403700.0,44.0,4,COMPLETED
403700.0,197.0,4,COMPLETED
403701.0,196.0,4,COMPLETED
403701.0,51.0,4,COMPLETED
403701.0,44.0,4,COMPLETED
403701.0,45.0,4,COMPLETED
403703.0,133.0,4,COMPLETED
403704.0,90.0,4,COMPLETED
403705.0,82.0,4,COMPLETED
403706.0,81.0,4,COMPLETED
403707.0,79.0,4,COMPLETED
403708.0,78.0,4,COMPLETED
403708.0,184.0,4,COMPLETED
403708.0,198.0,4,COMPLETED
403708.0,191.0,4,COMPLETED
403708.0,201.0,4,COMPLETED
403708.0,208.0,4,COMPLETED
403709.0,82.0,4,COMPLETED
403709.0,200.0,4,COMPLETED
403709.0,230.0,4,COMPLETED
403710.0,82.0,4,COMPLETED
403712.0,204.0,4,COMPLETED
403713.0,202.0,4,COMPLETED
403714.0,185.0,4,COMPLETED
403714.0,189.0,4,COMPLETED
403715.0,180.0,4,COMPLETED
403716.0,171.0,4,COMPLETED
403717.0,84.0,4,COMPLETED
403718.0,172.0,4,COMPLETED
403719.0,76.0,4,COMPLETED
403721.0,78.0,4,COMPLETED
403721.0,180.0,4,COMPLETED
403722.0,228.0,4,COMPLETED
403723.0,227.0,4,COMPLETED
403723.0,183.0,4,COMPLETED
403726.0,83.0,4,COMPLETED
403727.0,75.0,4,COMPLETED
403727.0,82.0,4,COMPLETED
403727.0,189.0,4,COMPLETED
403730.0,192.0,4,COMPLETED
403730.0,82.0,4,COMPLETED
403730.0,82.0,4,COMPLETED
403731.0,199.0,4,COMPLETED
403731.0,190.0,4,COMPLETED
403732.0,196.0,4,COMPLETED
403732.0,201.0,4,COMPLETED
403732.0,83.0,4,COMPLETED
403733.0,81.0,4,COMPLETED
403733.0,200.0,4,COMPLETED
403734.0,85.0,4,COMPLETED
403734.0,78.0,4,COMPLETED
403735.0,82.0,4,COMPLETED
403736.0,78.0,4,COMPLETED
403739.0,81.0,4,COMPLETED
403739.0,205.0,4,COMPLETED
403739.0,79.0,4,COMPLETED
403741.0,82.0,4,COMPLETED
403743.0,192.0,4,COMPLETED
403743.0,168.0,4,COMPLETED
403744.0,78.0,4,COMPLETED
403745.0,78.0,4,COMPLETED
403746.0,81.0,4,COMPLETED
403747.0,144.0,4,COMPLETED
403748.0,90.0,4,COMPLETED
403750.0,143.0,4,COMPLETED
403751.0,89.0,4,COMPLETED
403752.0,87.0,4,COMPLETED
403755.0,167.0,4,COMPLETED
403755.0,155.0,4,COMPLETED
403756.0,158.0,4,COMPLETED
403765.0,158.0,4,COMPLETED
403765.0,143.0,4,COMPLETED
403768.0,164.0,4,COMPLETED
403769.0,126.0,4,COMPLETED
403776.0,115.0,4,COMPLETED
403783.0,123.0,4,COMPLETED
403786.0,47.0,4,COMPLETED
403786.0,46.0,4,COMPLETED
403787.0,46.0,4,COMPLETED
403787.0,47.0,4,COMPLETED
403791.0,46.0,4,COMPLETED
403792.0,47.0,4,COMPLETED
403794.0,54.0,4,COMPLETED
403795.0,44.0,4,COMPLETED
403799.0,46.0,4,COMPLETED
403801.0,47.0,4,COMPLETED
403802.0,538.0,24,CANCELLED
403802.0,117.0,4,COMPLETED
403802.0,126.0,4,COMPLETED
403802.0,44.0,4,COMPLETED
403809.0,46.0,4,COMPLETED
403809.0,47.0,4,COMPLETED
403810.0,134.0,4,COMPLETED
403812.0,47.0,4,COMPLETED
403812.0,47.0,4,COMPLETED
403812.0,49.0,4,COMPLETED
403814.0,48.0,4,COMPLETED
403814.0,45.0,4,COMPLETED
403815.0,47.0,4,COMPLETED
403817.0,137.0,4,COMPLETED
403817.0,47.0,4,COMPLETED
403817.0,115.0,4,COMPLETED
403818.0,46.0,4,COMPLETED
403819.0,47.0,4,COMPLETED
403819.0,141.0,4,COMPLETED
403820.0,47.0,4,COMPLETED
403822.0,124.0,4,COMPLETED
403822.0,46.0,4,COMPLETED
403823.0,44.0,4,COMPLETED
403823.0,47.0,4,COMPLETED
403827.0,83.0,4,COMPLETED
403829.0,81.0,4,COMPLETED
403832.0,90.0,4,COMPLETED
403833.0,80.0,4,COMPLETED
403833.0,86.0,4,COMPLETED
403834.0,84.0,4,COMPLETED
403836.0,166.0,4,COMPLETED
403837.0,84.0,4,COMPLETED
403838.0,170.0,4,COMPLETED
403839.0,85.0,4,COMPLETED
403839.0,90.0,4,COMPLETED
403839.0,79.0,4,COMPLETED
403840.0,90.0,4,COMPLETED
403845.0,87.0,4,COMPLETED
403846.0,78.0,4,COMPLETED
403848.0,90.0,4,COMPLETED
403848.0,84.0,4,COMPLETED
403855.0,84.0,4,COMPLETED
403856.0,84.0,4,COMPLETED
403859.0,83.0,4,COMPLETED
403859.0,87.0,4,COMPLETED
403859.0,85.0,4,COMPLETED
403861.0,85.0,4,COMPLETED
403862.0,86.0,4,COMPLETED
403862.0,84.0,4,COMPLETED
403864.0,84.0,4,COMPLETED
403865.0,91.0,4,COMPLETED
403866.0,85.0,4,COMPLETED
403867.0,83.0,4,COMPLETED
403867.0,83.0,4,COMPLETED
403868.0,84.0,4,COMPLETED
403870.0,82.0,4,COMPLETED
403877.0,171.0,4,COMPLETED
403882.0,27.0,4,COMPLETED
403885.0,1.0,4,FAILED
403885.0,36.0,4,COMPLETED
403887.0,38.0,4,COMPLETED
403887.0,33.0,4,COMPLETED
403887.0,40.0,4,COMPLETED
403887.0,35.0,4,COMPLETED
403887.0,38.0,4,COMPLETED
403889.0,56.0,4,COMPLETED
403889.0,53.0,4,COMPLETED
403890.0,54.0,4,COMPLETED
403891.0,152.0,4,COMPLETED
403891.0,145.0,4,COMPLETED
403892.0,53.0,4,COMPLETED
403894.0,149.0,4,COMPLETED
403895.0,51.0,4,COMPLETED
403895.0,146.0,4,COMPLETED
403897.0,45.0,4,COMPLETED
403897.0,55.0,4,COMPLETED
403899.0,80.0,4,COMPLETED
403900.0,55.0,4,COMPLETED
403901.0,69.0,4,COMPLETED
403903.0,1.0,4,FAILED
403903.0,1.0,4,FAILED
403904.0,27.0,4,COMPLETED
403904.0,27.0,4,COMPLETED
403904.0,32.0,4,COMPLETED
403906.0,124.0,4,COMPLETED
403906.0,31.0,4,COMPLETED
403906.0,27.0,4,COMPLETED
403907.0,29.0,4,COMPLETED
403908.0,116.0,4,COMPLETED
403909.0,45.0,4,COMPLETED
403909.0,38.0,4,COMPLETED
403909.0,38.0,4,COMPLETED
403910.0,121.0,4,COMPLETED
403910.0,49.0,4,COMPLETED
403910.0,38.0,4,COMPLETED
403911.0,42.0,4,COMPLETED
403911.0,48.0,4,COMPLETED
403913.0,51.0,4,COMPLETED
403914.0,132.0,4,COMPLETED
403915.0,38.0,4,COMPLETED
403916.0,1.0,4,FAILED
403916.0,54.0,4,COMPLETED
403916.0,54.0,4,COMPLETED
403917.0,54.0,4,COMPLETED
403917.0,57.0,4,COMPLETED
403917.0,51.0,4,COMPLETED
403917.0,57.0,4,COMPLETED
403918.0,91.0,4,COMPLETED
403918.0,47.0,4,COMPLETED
403918.0,45.0,4,COMPLETED
403919.0,111.0,4,COMPLETED
403919.0,46.0,4,COMPLETED
403920.0,47.0,4,COMPLETED
403921.0,46.0,4,COMPLETED
403921.0,59.0,4,COMPLETED
403921.0,60.0,4,COMPLETED
403922.0,29.0,4,COMPLETED
403922.0,52.0,4,COMPLETED
403922.0,29.0,4,COMPLETED
403922.0,46.0,4,COMPLETED
403924.0,45.0,4,COMPLETED
403924.0,126.0,4,COMPLETED
403925.0,47.0,4,COMPLETED
403925.0,32.0,4,COMPLETED
403926.0,28.0,4,COMPLETED
403927.0,30.0,4,COMPLETED
403928.0,128.0,4,COMPLETED
403928.0,34.0,4,COMPLETED
403930.0,51.0,4,COMPLETED
403930.0,45.0,4,COMPLETED
403930.0,127.0,4,COMPLETED
403931.0,44.0,4,COMPLETED
403931.0,38.0,4,COMPLETED
403932.0,38.0,4,COMPLETED
403932.0,50.0,4,COMPLETED
403932.0,46.0,4,COMPLETED
403932.0,128.0,4,COMPLETED
403933.0,43.0,4,COMPLETED
403933.0,45.0,4,COMPLETED
403933.0,54.0,4,COMPLETED
403935.0,61.0,4,COMPLETED
403936.0,59.0,4,COMPLETED
403936.0,53.0,4,COMPLETED
403937.0,55.0,4,COMPLETED
403937.0,50.0,4,COMPLETED
403938.0,52.0,4,COMPLETED
403939.0,47.0,4,COMPLETED
403939.0,78.0,4,COMPLETED
403940.0,47.0,4,COMPLETED
403942.0,47.0,4,COMPLETED
403942.0,65.0,4,COMPLETED
403942.0,51.0,4,COMPLETED
403944.0,47.0,4,COMPLETED
403944.0,51.0,4,COMPLETED
403944.0,62.0,4,COMPLETED
403944.0,63.0,4,COMPLETED
403945.0,51.0,4,COMPLETED
403945.0,34.0,4,COMPLETED
403946.0,46.0,4,COMPLETED
403946.0,47.0,4,COMPLETED
403946.0,124.0,4,COMPLETED
403946.0,47.0,4,COMPLETED
403946.0,28.0,4,COMPLETED
403947.0,31.0,4,COMPLETED
403947.0,33.0,4,COMPLETED
403948.0,47.0,4,COMPLETED
403948.0,29.0,4,COMPLETED
403949.0,47.0,4,COMPLETED
403950.0,40.0,4,COMPLETED
403950.0,50.0,4,COMPLETED
403950.0,50.0,4,COMPLETED
403950.0,30.0,4,COMPLETED
403951.0,84.0,4,COMPLETED
403951.0,41.0,4,COMPLETED
403951.0,41.0,4,COMPLETED
403952.0,78.0,4,COMPLETED
403952.0,80.0,4,COMPLETED
403952.0,41.0,4,COMPLETED
403953.0,46.0,4,COMPLETED
403953.0,41.0,4,COMPLETED
403954.0,61.0,4,COMPLETED
403954.0,60.0,4,COMPLETED
403954.0,162.0,4,COMPLETED
403955.0,43.0,4,COMPLETED
403956.0,145.0,4,COMPLETED
403957.0,62.0,4,COMPLETED
403957.0,51.0,4,COMPLETED
403959.0,75.0,4,COMPLETED
403959.0,84.0,4,COMPLETED
403960.0,157.0,4,COMPLETED
403962.0,49.0,4,COMPLETED
403963.0,78.0,4,COMPLETED
403964.0,157.0,4,COMPLETED
403965.0,84.0,4,COMPLETED
403965.0,85.0,4,COMPLETED
403965.0,0.0,4,FAILED
403967.0,84.0,4,COMPLETED
403967.0,61.0,4,COMPLETED
403968.0,81.0,4,COMPLETED
403968.0,77.0,4,COMPLETED
403969.0,64.0,4,COMPLETED
403969.0,78.0,4,COMPLETED
403970.0,198.0,4,COMPLETED
403970.0,68.0,4,COMPLETED
403970.0,67.0,4,COMPLETED
403970.0,51.0,4,COMPLETED
403971.0,200.0,4,COMPLETED
403972.0,84.0,4,COMPLETED
403974.0,196.0,4,COMPLETED
403974.0,212.0,4,COMPLETED
403974.0,216.0,4,COMPLETED
403974.0,213.0,4,COMPLETED
403975.0,213.0,4,COMPLETED
403975.0,204.0,4,COMPLETED
403976.0,223.0,4,COMPLETED
403977.0,228.0,4,COMPLETED
403978.0,208.0,4,COMPLETED
403978.0,202.0,4,COMPLETED
403978.0,84.0,4,COMPLETED
403979.0,218.0,4,COMPLETED
403979.0,229.0,4,COMPLETED
403980.0,211.0,4,COMPLETED
403980.0,227.0,4,COMPLETED
403980.0,218.0,4,COMPLETED
403981.0,219.0,4,COMPLETED
403981.0,180.0,4,COMPLETED
403982.0,80.0,4,COMPLETED
403986.0,83.0,4,COMPLETED
403987.0,207.0,4,COMPLETED
403987.0,208.0,4,COMPLETED
403987.0,84.0,4,COMPLETED
403989.0,213.0,4,COMPLETED
403989.0,171.0,4,COMPLETED
403990.0,170.0,4,COMPLETED
403991.0,216.0,4,COMPLETED
403991.0,169.0,4,COMPLETED
403992.0,151.0,4,COMPLETED
403992.0,214.0,4,COMPLETED
403992.0,210.0,4,COMPLETED
403992.0,207.0,4,COMPLETED
403993.0,207.0,4,COMPLETED
