zone,carbon_intensity_avg,datetime,updatedAt,createdAt,emissionFactorType,isEstimated,estimationMethod
DE,135,2024-04-05T10:00:00.000Z,2024-04-05T13:29:57.439Z,2024-04-02T10:47:51.506Z,lifecycle,False,
DE,134,2024-04-05T11:00:00.000Z,2024-04-05T14:48:26.981Z,2024-04-02T11:53:21.156Z,lifecycle,False,
DE,135,2024-04-05T12:00:00.000Z,2024-04-05T14:48:26.981Z,2024-04-02T12:45:55.549Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,135,2024-04-05T13:00:00.000Z,2024-04-05T14:48:39.644Z,2024-04-02T13:49:05.381Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,139,2024-04-05T14:00:00.000Z,2024-04-05T14:48:39.644Z,2024-04-02T14:49:04.830Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,151,2024-04-05T15:00:00.000Z,2024-04-05T14:48:26.981Z,2024-04-02T15:49:08.214Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,222,2024-04-05T16:00:00.000Z,2024-04-06T10:47:59.650Z,2024-04-02T16:49:06.842Z,lifecycle,False,
DE,252,2024-04-05T17:00:00.000Z,2024-04-06T10:47:59.650Z,2024-04-02T17:45:01.400Z,lifecycle,False,
DE,258,2024-04-05T18:00:00.000Z,2024-04-06T07:50:27.445Z,2024-04-02T18:49:45.812Z,lifecycle,False,
DE,258,2024-04-05T19:00:00.000Z,2024-04-06T07:50:27.445Z,2024-04-02T19:49:39.009Z,lifecycle,False,
DE,263,2024-04-05T20:00:00.000Z,2024-04-06T13:45:41.103Z,2024-04-02T20:49:19.812Z,lifecycle,False,
DE,263,2024-04-05T21:00:00.000Z,2024-04-06T11:49:12.024Z,2024-04-02T21:50:56.292Z,lifecycle,False,
DE,255,2024-04-05T22:00:00.000Z,2024-04-06T09:48:00.095Z,2024-04-02T22:50:18.504Z,lifecycle,False,
DE,250,2024-04-05T23:00:00.000Z,2024-04-06T09:47:50.558Z,2024-04-02T23:49:52.304Z,lifecycle,False,
DE,240,2024-04-06T00:00:00.000Z,2024-04-06T09:47:50.558Z,2024-04-03T00:49:40.879Z,lifecycle,False,
DE,246,2024-04-06T01:00:00.000Z,2024-04-06T09:48:00.095Z,2024-04-03T01:52:15.936Z,lifecycle,False,
DE,249,2024-04-06T02:00:00.000Z,2024-04-06T09:48:00.095Z,2024-04-03T02:50:19.012Z,lifecycle,False,
DE,273,2024-04-06T03:00:00.000Z,2024-04-06T09:48:00.095Z,2024-04-03T03:51:28.106Z,lifecycle,False,
DE,285,2024-04-06T04:00:00.000Z,2024-04-06T09:47:50.558Z,2024-04-03T04:51:00.786Z,lifecycle,False,
DE,264,2024-04-06T05:00:00.000Z,2024-04-06T09:48:00.095Z,2024-04-03T05:51:40.079Z,lifecycle,False,
DE,218,2024-04-06T06:00:00.000Z,2024-04-06T09:47:50.558Z,2024-04-03T06:50:08.146Z,lifecycle,False,
DE,187,2024-04-06T07:00:00.000Z,2024-04-06T11:49:12.024Z,2024-04-03T07:50:39.212Z,lifecycle,False,
DE,167,2024-04-06T08:00:00.000Z,2024-04-06T11:49:12.024Z,2024-04-03T08:51:56.016Z,lifecycle,False,
DE,157,2024-04-06T09:00:00.000Z,2024-04-06T13:45:41.103Z,2024-04-03T09:49:38.609Z,lifecycle,False,
DE,152,2024-04-06T10:00:00.000Z,2024-04-06T13:45:41.103Z,2024-04-03T10:50:07.459Z,lifecycle,False,
DE,149,2024-04-06T11:00:00.000Z,2024-04-06T14:50:23.320Z,2024-04-03T11:50:29.296Z,lifecycle,False,
DE,148,2024-04-06T12:00:00.000Z,2024-04-06T14:50:23.320Z,2024-04-03T12:49:08.062Z,lifecycle,False,
DE,149,2024-04-06T13:00:00.000Z,2024-04-06T14:50:23.320Z,2024-04-03T14:13:37.059Z,lifecycle,False,
DE,150,2024-04-06T14:00:00.000Z,2024-04-06T14:50:12.755Z,2024-04-03T14:48:37.026Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,168,2024-04-06T15:00:00.000Z,2024-04-06T14:50:23.320Z,2024-04-03T15:50:52.196Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,226,2024-04-06T16:00:00.000Z,2024-04-07T09:49:09.109Z,2024-04-03T16:47:01.572Z,lifecycle,False,
DE,259,2024-04-06T17:00:00.000Z,2024-04-07T10:51:59.250Z,2024-04-03T17:49:39.555Z,lifecycle,False,
DE,255,2024-04-06T18:00:00.000Z,2024-04-07T10:51:47.592Z,2024-04-03T18:50:23.735Z,lifecycle,False,
DE,226,2024-04-06T19:00:00.000Z,2024-04-07T10:51:59.250Z,2024-04-03T19:49:48.606Z,lifecycle,False,
DE,211,2024-04-06T20:00:00.000Z,2024-04-07T09:49:09.109Z,2024-04-03T20:48:16.299Z,lifecycle,False,
DE,187,2024-04-06T21:00:00.000Z,2024-04-07T09:49:09.109Z,2024-04-03T21:49:28.585Z,lifecycle,False,
DE,181,2024-04-06T22:00:00.000Z,2024-04-07T09:49:05.019Z,2024-04-03T22:48:10.292Z,lifecycle,False,
DE,188,2024-04-06T23:00:00.000Z,2024-04-07T09:49:09.109Z,2024-04-03T23:49:08.571Z,lifecycle,False,
DE,189,2024-04-07T00:00:00.000Z,2024-04-07T09:49:09.109Z,2024-04-04T00:49:27.157Z,lifecycle,False,
DE,188,2024-04-07T01:00:00.000Z,2024-04-07T09:49:09.109Z,2024-04-04T01:47:37.882Z,lifecycle,False,
DE,184,2024-04-07T02:00:00.000Z,2024-04-07T09:49:09.109Z,2024-04-04T02:49:44.548Z,lifecycle,False,
DE,181,2024-04-07T03:00:00.000Z,2024-04-07T09:48:47.206Z,2024-04-04T03:50:44.398Z,lifecycle,False,
DE,180,2024-04-07T04:00:00.000Z,2024-04-07T09:49:09.109Z,2024-04-04T04:54:18.549Z,lifecycle,False,
DE,182,2024-04-07T05:00:00.000Z,2024-04-07T09:49:09.109Z,2024-04-04T05:48:52.648Z,lifecycle,False,
DE,179,2024-04-07T06:00:00.000Z,2024-04-07T10:51:59.250Z,2024-04-04T06:50:15.767Z,lifecycle,False,
DE,182,2024-04-07T07:00:00.000Z,2024-04-07T11:45:59.483Z,2024-04-04T07:50:36.001Z,lifecycle,False,
DE,180,2024-04-07T08:00:00.000Z,2024-04-07T11:45:59.483Z,2024-04-04T08:48:00.946Z,lifecycle,False,
DE,162,2024-04-07T09:00:00.000Z,2024-04-07T12:49:56.148Z,2024-04-04T09:49:04.476Z,lifecycle,False,
DE,159,2024-04-07T10:00:00.000Z,2024-04-07T14:46:35.691Z,2024-04-04T10:49:11.769Z,lifecycle,False,
DE,163,2024-04-07T11:00:00.000Z,2024-04-07T14:46:31.008Z,2024-04-04T11:47:09.625Z,lifecycle,False,
DE,173,2024-04-07T12:00:00.000Z,2024-04-07T14:46:10.873Z,2024-04-04T13:01:40.048Z,lifecycle,False,
DE,173,2024-04-07T13:00:00.000Z,2024-04-07T14:46:35.691Z,2024-04-04T13:49:45.701Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,177,2024-04-07T14:00:00.000Z,2024-04-07T14:46:31.008Z,2024-04-04T14:49:22.751Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,204,2024-04-07T15:00:00.000Z,2024-04-07T14:46:10.873Z,2024-04-04T15:49:13.718Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,287,2024-04-07T16:00:00.000Z,2024-04-08T12:45:08.734Z,2024-04-04T16:47:11.407Z,lifecycle,False,
DE,366,2024-04-07T17:00:00.000Z,2024-04-08T14:52:01.972Z,2024-04-04T17:49:44.562Z,lifecycle,False,
DE,368,2024-04-07T18:00:00.000Z,2024-04-08T10:45:29.695Z,2024-04-04T18:47:47.042Z,lifecycle,False,
DE,363,2024-04-07T19:00:00.000Z,2024-04-08T12:45:08.734Z,2024-04-04T19:48:08.404Z,lifecycle,False,
DE,358,2024-04-07T20:00:00.000Z,2024-04-08T12:45:05.633Z,2024-04-04T20:50:05.376Z,lifecycle,False,
DE,347,2024-04-07T21:00:00.000Z,2024-04-08T13:48:41.766Z,2024-04-04T21:48:11.663Z,lifecycle,False,
DE,346,2024-04-07T22:00:00.000Z,2024-04-08T12:45:08.734Z,2024-04-04T22:49:29.142Z,lifecycle,False,
DE,342,2024-04-07T23:00:00.000Z,2024-04-08T12:45:08.734Z,2024-04-04T23:47:40.822Z,lifecycle,False,
DE,359,2024-04-08T00:00:00.000Z,2024-04-08T10:45:10.707Z,2024-04-05T00:47:35.017Z,lifecycle,False,
DE,382,2024-04-08T01:00:00.000Z,2024-04-08T12:45:08.734Z,2024-04-05T01:48:24.789Z,lifecycle,False,
DE,410,2024-04-08T02:00:00.000Z,2024-04-08T12:45:08.734Z,2024-04-05T02:48:36.067Z,lifecycle,False,
DE,431,2024-04-08T03:00:00.000Z,2024-04-08T12:45:08.734Z,2024-04-05T03:50:29.222Z,lifecycle,False,
DE,441,2024-04-08T04:00:00.000Z,2024-04-08T12:45:08.734Z,2024-04-05T04:48:50.022Z,lifecycle,False,
DE,443,2024-04-08T05:00:00.000Z,2024-04-08T12:45:05.633Z,2024-04-05T05:47:58.309Z,lifecycle,False,
DE,412,2024-04-08T06:00:00.000Z,2024-04-08T11:58:45.388Z,2024-04-05T06:48:02.611Z,lifecycle,False,
DE,367,2024-04-08T07:00:00.000Z,2024-04-08T11:58:56.834Z,2024-04-05T07:47:05.362Z,lifecycle,False,
DE,317,2024-04-08T08:00:00.000Z,2024-04-08T12:44:49.162Z,2024-04-05T08:48:09.961Z,lifecycle,False,
DE,265,2024-04-08T09:00:00.000Z,2024-04-08T14:52:01.972Z,2024-04-05T09:47:20.390Z,lifecycle,False,
DE,245,2024-04-08T10:00:00.000Z,2024-04-08T14:52:01.972Z,2024-04-05T10:48:27.731Z,lifecycle,False,
DE,245,2024-04-08T11:00:00.000Z,2024-04-08T14:52:01.972Z,2024-04-05T11:47:06.733Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,237,2024-04-08T12:00:00.000Z,2024-04-08T14:51:53.634Z,2024-04-05T12:48:59.196Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,244,2024-04-08T13:00:00.000Z,2024-04-08T14:51:39.161Z,2024-04-05T13:45:43.965Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,266,2024-04-08T14:00:00.000Z,2024-04-08T14:52:01.972Z,2024-04-05T14:48:26.981Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,295,2024-04-08T15:00:00.000Z,2024-04-08T14:51:53.634Z,2024-04-05T15:49:03.114Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,456,2024-04-08T16:00:00.000Z,2024-04-09T13:49:59.654Z,2024-04-05T16:45:07.831Z,lifecycle,False,
DE,482,2024-04-08T17:00:00.000Z,2024-04-09T13:49:55.547Z,2024-04-05T17:47:22.456Z,lifecycle,False,
DE,479,2024-04-08T18:00:00.000Z,2024-04-09T13:49:35.688Z,2024-04-05T18:46:39.751Z,lifecycle,False,
DE,447,2024-04-08T19:00:00.000Z,2024-04-09T13:49:55.547Z,2024-04-05T19:51:26.714Z,lifecycle,False,
DE,418,2024-04-08T20:00:00.000Z,2024-04-09T13:49:35.688Z,2024-04-05T20:49:21.942Z,lifecycle,False,
DE,377,2024-04-08T21:00:00.000Z,2024-04-09T13:49:55.547Z,2024-04-05T21:47:55.389Z,lifecycle,False,
DE,339,2024-04-08T22:00:00.000Z,2024-04-09T06:46:49.484Z,2024-04-05T22:50:16.035Z,lifecycle,False,
DE,302,2024-04-08T23:00:00.000Z,2024-04-09T10:47:16.454Z,2024-04-05T23:47:10.618Z,lifecycle,False,
DE,261,2024-04-09T00:00:00.000Z,2024-04-09T10:47:16.454Z,2024-04-06T00:46:55.615Z,lifecycle,False,
DE,253,2024-04-09T01:00:00.000Z,2024-04-09T10:46:56.689Z,2024-04-06T01:50:30.953Z,lifecycle,False,
DE,255,2024-04-09T02:00:00.000Z,2024-04-09T10:47:16.454Z,2024-04-06T02:50:13.399Z,lifecycle,False,
DE,272,2024-04-09T03:00:00.000Z,2024-04-09T10:47:16.454Z,2024-04-06T03:51:48.576Z,lifecycle,False,
DE,288,2024-04-09T04:00:00.000Z,2024-04-09T10:47:16.454Z,2024-04-06T04:48:51.294Z,lifecycle,False,
DE,289,2024-04-09T05:00:00.000Z,2024-04-09T10:47:16.454Z,2024-04-06T05:46:41.843Z,lifecycle,False,
DE,274,2024-04-09T06:00:00.000Z,2024-04-09T11:46:13.009Z,2024-04-06T06:46:37.606Z,lifecycle,False,
DE,244,2024-04-09T07:00:00.000Z,2024-04-09T11:46:13.009Z,2024-04-06T07:50:27.445Z,lifecycle,False,
DE,219,2024-04-09T08:00:00.000Z,2024-04-09T12:48:59.634Z,2024-04-06T08:49:09.559Z,lifecycle,False,
DE,203,2024-04-09T09:00:00.000Z,2024-04-09T13:49:35.688Z,2024-04-06T09:48:00.095Z,lifecycle,False,
DE,181,2024-04-09T10:00:00.000Z,2024-04-09T13:49:59.654Z,2024-04-06T10:47:59.650Z,lifecycle,False,
DE,178,2024-04-09T11:00:00.000Z,2024-04-09T14:47:37.003Z,2024-04-06T11:48:48.464Z,lifecycle,False,
DE,172,2024-04-09T12:00:00.000Z,2024-04-09T14:47:49.432Z,2024-04-06T12:49:00.413Z,lifecycle,False,
DE,243,2024-04-09T13:00:00.000Z,2024-04-09T14:47:49.432Z,2024-04-06T13:45:52.640Z,lifecycle,False,
DE,177,2024-04-09T14:00:00.000Z,2024-04-09T14:48:07.488Z,2024-04-06T14:50:23.320Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,206,2024-04-09T15:00:00.000Z,2024-04-09T14:47:37.003Z,2024-04-06T15:47:58.017Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,235,2024-04-09T16:00:00.000Z,2024-04-10T09:47:44.883Z,2024-04-06T16:46:15.029Z,lifecycle,False,
DE,258,2024-04-09T17:00:00.000Z,2024-04-10T10:47:43.894Z,2024-04-06T17:44:59.606Z,lifecycle,False,
DE,263,2024-04-09T18:00:00.000Z,2024-04-10T10:47:43.894Z,2024-04-06T18:46:30.159Z,lifecycle,False,
DE,253,2024-04-09T19:00:00.000Z,2024-04-10T13:47:46.091Z,2024-04-06T19:46:37.390Z,lifecycle,False,
DE,247,2024-04-09T20:00:00.000Z,2024-04-10T13:47:46.091Z,2024-04-06T20:45:50.760Z,lifecycle,False,
DE,244,2024-04-09T21:00:00.000Z,2024-04-10T13:47:46.091Z,2024-04-06T21:46:36.960Z,lifecycle,False,
DE,246,2024-04-09T22:00:00.000Z,2024-04-10T09:47:30.456Z,2024-04-06T22:47:34.702Z,lifecycle,False,
DE,248,2024-04-09T23:00:00.000Z,2024-04-10T09:47:44.883Z,2024-04-06T23:47:39.942Z,lifecycle,False,
DE,257,2024-04-10T00:00:00.000Z,2024-04-10T09:47:30.456Z,2024-04-07T00:48:54.227Z,lifecycle,False,
DE,263,2024-04-10T01:00:00.000Z,2024-04-10T08:47:58.503Z,2024-04-07T01:46:53.774Z,lifecycle,False,
DE,280,2024-04-10T02:00:00.000Z,2024-04-10T11:48:51.738Z,2024-04-07T02:46:26.712Z,lifecycle,False,
DE,302,2024-04-10T03:00:00.000Z,2024-04-10T09:47:30.456Z,2024-04-07T03:49:36.401Z,lifecycle,False,
DE,312,2024-04-10T04:00:00.000Z,2024-04-10T11:48:51.738Z,2024-04-07T04:47:25.912Z,lifecycle,False,
DE,338,2024-04-10T05:00:00.000Z,2024-04-10T08:48:08.432Z,2024-04-07T05:48:01.398Z,lifecycle,False,
DE,347,2024-04-10T06:00:00.000Z,2024-04-10T11:49:04.609Z,2024-04-07T06:47:25.827Z,lifecycle,False,
DE,318,2024-04-10T07:00:00.000Z,2024-04-10T14:47:44.679Z,2024-04-07T07:46:05.941Z,lifecycle,False,
DE,267,2024-04-10T08:00:00.000Z,2024-04-10T14:47:44.679Z,2024-04-07T08:48:09.990Z,lifecycle,False,
DE,223,2024-04-10T09:00:00.000Z,2024-04-10T14:47:44.679Z,2024-04-07T09:49:09.109Z,lifecycle,False,
DE,200,2024-04-10T10:00:00.000Z,2024-04-10T14:47:23.581Z,2024-04-07T10:52:11.707Z,lifecycle,False,
DE,197,2024-04-10T11:00:00.000Z,2024-04-10T14:47:52.992Z,2024-04-07T11:45:38.478Z,lifecycle,False,
DE,198,2024-04-10T12:00:00.000Z,2024-04-10T14:47:44.679Z,2024-04-07T12:49:39.969Z,lifecycle,False,
DE,197,2024-04-10T13:00:00.000Z,2024-04-10T14:47:44.679Z,2024-04-07T13:50:27.185Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,213,2024-04-10T14:00:00.000Z,2024-04-10T14:47:52.992Z,2024-04-07T14:46:31.008Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,251,2024-04-10T15:00:00.000Z,2024-04-10T14:47:44.679Z,2024-04-07T15:47:26.097Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,367,2024-04-10T16:00:00.000Z,2024-04-11T13:55:14.500Z,2024-04-07T16:46:20.720Z,lifecycle,False,
DE,406,2024-04-10T17:00:00.000Z,2024-04-11T13:53:48.090Z,2024-04-07T17:47:58.195Z,lifecycle,False,
DE,427,2024-04-10T18:00:00.000Z,2024-04-11T13:53:29.505Z,2024-04-07T18:48:14.848Z,lifecycle,False,
DE,410,2024-04-10T19:00:00.000Z,2024-04-11T13:53:48.090Z,2024-04-07T19:48:03.983Z,lifecycle,False,
DE,385,2024-04-10T20:00:00.000Z,2024-04-11T13:55:14.500Z,2024-04-07T20:47:00.540Z,lifecycle,False,
DE,337,2024-04-10T21:00:00.000Z,2024-04-11T13:53:48.090Z,2024-04-07T21:47:43.336Z,lifecycle,False,
DE,297,2024-04-10T22:00:00.000Z,2024-04-11T09:55:58.232Z,2024-04-07T22:45:16.018Z,lifecycle,False,
DE,253,2024-04-10T23:00:00.000Z,2024-04-11T09:55:58.232Z,2024-04-07T23:50:44.758Z,lifecycle,False,
DE,251,2024-04-11T00:00:00.000Z,2024-04-11T11:49:13.905Z,2024-04-08T00:46:28.388Z,lifecycle,False,
DE,257,2024-04-11T01:00:00.000Z,2024-04-11T11:49:13.905Z,2024-04-08T01:50:03.557Z,lifecycle,False,
DE,266,2024-04-11T02:00:00.000Z,2024-04-11T11:49:13.905Z,2024-04-08T02:47:50.120Z,lifecycle,False,
DE,284,2024-04-11T03:00:00.000Z,2024-04-11T09:54:48.590Z,2024-04-08T03:48:44.252Z,lifecycle,False,
DE,308,2024-04-11T04:00:00.000Z,2024-04-11T11:49:13.905Z,2024-04-08T04:47:09.000Z,lifecycle,False,
DE,310,2024-04-11T05:00:00.000Z,2024-04-11T11:49:13.905Z,2024-04-08T05:50:28.293Z,lifecycle,False,
DE,283,2024-04-11T06:00:00.000Z,2024-04-11T11:49:13.905Z,2024-04-08T06:47:45.524Z,lifecycle,False,
DE,245,2024-04-11T07:00:00.000Z,2024-04-11T13:53:48.090Z,2024-04-08T07:49:46.018Z,lifecycle,False,
DE,199,2024-04-11T08:00:00.000Z,2024-04-11T11:49:13.905Z,2024-04-08T08:47:51.826Z,lifecycle,False,
DE,186,2024-04-11T09:00:00.000Z,2024-04-11T14:49:07.771Z,2024-04-08T09:47:11.363Z,lifecycle,False,
DE,179,2024-04-11T10:00:00.000Z,2024-04-11T14:48:43.565Z,2024-04-08T10:45:39.543Z,lifecycle,False,
DE,184,2024-04-11T11:00:00.000Z,2024-04-11T14:49:40.065Z,2024-04-08T11:58:45.388Z,lifecycle,False,
DE,186,2024-04-11T12:00:00.000Z,2024-04-11T14:49:07.771Z,2024-04-08T12:45:08.734Z,lifecycle,False,
DE,200,2024-04-11T13:00:00.000Z,2024-04-11T14:48:43.565Z,2024-04-08T13:48:41.766Z,lifecycle,False,
DE,192,2024-04-11T14:00:00.000Z,2024-04-11T14:49:07.771Z,2024-04-08T14:52:01.972Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,226,2024-04-11T15:00:00.000Z,2024-04-11T14:49:07.771Z,2024-04-08T15:48:24.121Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,339,2024-04-11T16:00:00.000Z,2024-04-12T13:46:46.529Z,2024-04-08T16:47:41.397Z,lifecycle,False,
DE,375,2024-04-11T17:00:00.000Z,2024-04-12T13:47:21.285Z,2024-04-08T17:45:57.637Z,lifecycle,False,
DE,384,2024-04-11T18:00:00.000Z,2024-04-12T13:47:02.077Z,2024-04-08T18:48:10.612Z,lifecycle,False,
DE,386,2024-04-11T19:00:00.000Z,2024-04-12T13:46:46.529Z,2024-04-08T19:47:16.020Z,lifecycle,False,
DE,380,2024-04-11T20:00:00.000Z,2024-04-12T13:47:02.077Z,2024-04-08T20:48:56.405Z,lifecycle,False,
DE,375,2024-04-11T21:00:00.000Z,2024-04-12T13:47:21.285Z,2024-04-08T21:48:40.985Z,lifecycle,False,
DE,341,2024-04-11T22:00:00.000Z,2024-04-12T09:50:26.126Z,2024-04-08T22:45:40.445Z,lifecycle,False,
DE,333,2024-04-11T23:00:00.000Z,2024-04-12T14:46:54.129Z,2024-04-08T23:46:44.549Z,lifecycle,False,
DE,318,2024-04-12T00:00:00.000Z,2024-04-12T12:49:13.050Z,2024-04-09T00:47:12.137Z,lifecycle,False,
DE,317,2024-04-12T01:00:00.000Z,2024-04-12T12:48:05.930Z,2024-04-09T01:48:09.164Z,lifecycle,False,
DE,315,2024-04-12T02:00:00.000Z,2024-04-12T12:48:05.930Z,2024-04-09T02:46:12.233Z,lifecycle,False,
DE,329,2024-04-12T03:00:00.000Z,2024-04-12T12:49:13.050Z,2024-04-09T03:48:56.431Z,lifecycle,False,
DE,332,2024-04-12T04:00:00.000Z,2024-04-12T12:48:05.930Z,2024-04-09T04:47:42.663Z,lifecycle,False,
DE,325,2024-04-12T05:00:00.000Z,2024-04-12T12:47:27.740Z,2024-04-09T05:46:05.905Z,lifecycle,False,
DE,279,2024-04-12T06:00:00.000Z,2024-04-12T14:46:54.129Z,2024-04-09T06:46:49.484Z,lifecycle,False,
DE,222,2024-04-12T07:00:00.000Z,2024-04-12T12:49:13.050Z,2024-04-09T07:53:57.224Z,lifecycle,False,
DE,170,2024-04-12T08:00:00.000Z,2024-04-12T11:47:11.156Z,2024-04-09T08:47:13.401Z,lifecycle,False,
DE,148,2024-04-12T09:00:00.000Z,2024-04-12T12:48:05.930Z,2024-04-09T09:48:08.074Z,lifecycle,False,
DE,147,2024-04-12T10:00:00.000Z,2024-04-12T13:47:21.285Z,2024-04-09T10:46:56.689Z,lifecycle,False,
DE,145,2024-04-12T11:00:00.000Z,2024-04-12T14:46:28.362Z,2024-04-09T11:47:50.234Z,lifecycle,False,
DE,141,2024-04-12T12:00:00.000Z,2024-04-12T14:46:28.362Z,2024-04-09T12:48:52.359Z,lifecycle,False,
DE,140,2024-04-12T13:00:00.000Z,2024-04-12T14:46:54.129Z,2024-04-09T13:49:35.688Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,151,2024-04-12T14:00:00.000Z,2024-04-12T14:47:12.058Z,2024-04-09T14:47:49.432Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,183,2024-04-12T15:00:00.000Z,2024-04-12T14:46:28.362Z,2024-04-09T15:51:29.001Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,260,2024-04-12T16:00:00.000Z,2024-04-13T14:47:02.952Z,2024-04-09T16:50:48.038Z,lifecycle,False,
DE,321,2024-04-12T17:00:00.000Z,2024-04-13T14:46:59.231Z,2024-04-09T17:48:11.956Z,lifecycle,False,
DE,325,2024-04-12T18:00:00.000Z,2024-04-13T14:46:59.231Z,2024-04-09T18:47:26.160Z,lifecycle,False,
DE,313,2024-04-12T19:00:00.000Z,2024-04-13T14:46:59.231Z,2024-04-09T19:49:56.375Z,lifecycle,False,
DE,306,2024-04-12T20:00:00.000Z,2024-04-13T14:46:59.231Z,2024-04-09T20:46:50.664Z,lifecycle,False,
DE,274,2024-04-12T21:00:00.000Z,2024-04-13T14:46:59.231Z,2024-04-09T21:47:40.446Z,lifecycle,False,
DE,237,2024-04-12T22:00:00.000Z,2024-04-13T11:50:30.596Z,2024-04-09T22:48:34.665Z,lifecycle,False,
DE,220,2024-04-12T23:00:00.000Z,2024-04-13T11:50:21.341Z,2024-04-09T23:48:48.790Z,lifecycle,False,
DE,228,2024-04-13T00:00:00.000Z,2024-04-13T11:50:21.341Z,2024-04-10T00:46:42.262Z,lifecycle,False,
DE,230,2024-04-13T01:00:00.000Z,2024-04-13T11:50:21.341Z,2024-04-10T01:49:52.828Z,lifecycle,False,
DE,227,2024-04-13T02:00:00.000Z,2024-04-13T11:50:30.596Z,2024-04-10T02:46:11.677Z,lifecycle,False,
DE,226,2024-04-13T03:00:00.000Z,2024-04-13T11:50:45.904Z,2024-04-10T03:47:19.774Z,lifecycle,False,
DE,226,2024-04-13T04:00:00.000Z,2024-04-13T11:50:45.904Z,2024-04-10T04:46:37.758Z,lifecycle,False,
DE,209,2024-04-13T05:00:00.000Z,2024-04-13T11:50:21.341Z,2024-04-10T05:51:17.339Z,lifecycle,False,
DE,190,2024-04-13T06:00:00.000Z,2024-04-13T11:50:45.904Z,2024-04-10T06:46:20.808Z,lifecycle,False,
DE,159,2024-04-13T07:00:00.000Z,2024-04-13T11:50:30.596Z,2024-04-10T07:49:37.790Z,lifecycle,False,
DE,144,2024-04-13T08:00:00.000Z,2024-04-13T12:49:38.934Z,2024-04-10T08:47:31.350Z,lifecycle,False,
DE,135,2024-04-13T09:00:00.000Z,2024-04-13T12:49:38.934Z,2024-04-10T09:47:30.456Z,lifecycle,False,
DE,135,2024-04-13T10:00:00.000Z,2024-04-13T13:48:28.818Z,2024-04-10T10:47:43.894Z,lifecycle,False,
DE,140,2024-04-13T11:00:00.000Z,2024-04-13T14:46:37.624Z,2024-04-10T11:49:04.609Z,lifecycle,False,
DE,149,2024-04-13T12:00:00.000Z,2024-04-13T14:46:37.624Z,2024-04-10T12:49:47.892Z,lifecycle,False,
DE,147,2024-04-13T13:00:00.000Z,2024-04-13T14:46:59.231Z,2024-04-10T13:47:46.091Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,158,2024-04-13T14:00:00.000Z,2024-04-13T14:46:59.231Z,2024-04-10T14:47:44.679Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,198,2024-04-13T15:00:00.000Z,2024-04-13T14:46:59.231Z,2024-04-10T15:50:11.156Z,lifecycle,True,TIME_SLICER_AVERAGE
DE,208,2024-04-13T16:00:00.000Z,2024-04-14T09:46:45.087Z,2024-04-10T16:49:44.302Z,lifecycle,False,
DE,254,2024-04-13T17:00:00.000Z,2024-04-14T13:48:15.714Z,2024-04-10T17:49:50.477Z,lifecycle,False,
DE,280,2024-04-13T18:00:00.000Z,2024-04-14T10:48:44.005Z,2024-04-10T18:53:37.154Z,lifecycle,False,
DE,220,2024-04-13T19:00:00.000Z,2024-04-14T13:48:15.714Z,2024-04-10T19:48:49.967Z,lifecycle,False,
DE,209,2024-04-13T20:00:00.000Z,2024-04-14T10:48:44.005Z,2024-04-10T20:49:05.802Z,lifecycle,False,
DE,192,2024-04-13T21:00:00.000Z,2024-04-14T09:46:27.472Z,2024-04-10T21:51:52.221Z,lifecycle,False,
DE,186,2024-04-13T22:00:00.000Z,2024-04-14T06:46:53.370Z,2024-04-10T22:55:20.802Z,lifecycle,False,
DE,189,2024-04-13T23:00:00.000Z,2024-04-14T09:46:45.087Z,2024-04-10T23:47:58.229Z,lifecycle,False,
DE,192,2024-04-14T00:00:00.000Z,2024-04-14T09:46:27.472Z,2024-04-11T00:49:18.755Z,lifecycle,False,
DE,197,2024-04-14T01:00:00.000Z,2024-04-14T09:46:45.087Z,2024-04-11T01:48:22.107Z,lifecycle,False,
